account_id,fraud_probability,anomaly_score,declared_income_annual,total_deposits_90d,total_withdrawals_90d,num_deposits_90d,num_withdrawals_90d,deposit_withdraw_cycle_days_avg,vpn_usage_pct,countries_accessed_count,device_shared_count,ip_shared_count,account_age_days,kyc_face_match_score,deposits_vs_income_ratio
ACC-000169,0.1251609965520298,0.8723220236487823,97753.39432710073,46476.45,36352.17,6,18,1.0,41.099999999999994,2,1,0,761,0.904,1.9017837716638104
ACC-000170,0.04755839110763266,0.5199003969913019,55723.15465284826,19038.48,11955.33,9,21,1.0,5.2,3,0,1,255,0.853,1.3666478329398808
ACC-000171,0.04755839110763266,0.39513378967747564,34547.265457733396,8655.210000000001,7376.73,27,9,1.0,7.3999999999999995,1,0,0,648,0.937,1.0021279988276366
ACC-000172,0.04755839110763266,0.7468217441242824,96890.00327651468,19144.65,12374.099999999999,24,3,1.0,18.0,4,3,1,228,0.73,0.7903668397193802
ACC-000173,0.04755839110763266,0.703691733508696,83010.2146783328,31763.760000000002,24757.98,27,15,1.9000000000000001,4.1000000000000005,2,0,1,643,0.453,1.5305949274806725
ACC-000174,0.04755839110763266,0.5614734514370487,64187.12390043738,10661.64,4379.46,15,6,1.0,13.700000000000001,2,3,1,354,0.962,0.6644099924731733
ACC-000175,0.04755839110763266,0.5792579441192766,58369.08601996333,12592.71,5233.11,3,6,1.0,2.7,1,1,1,865,0.849,0.8629717992695388
ACC-000176,0.04755839110763266,0.4234672155768226,45468.16562871817,11402.67,9355.2,12,9,3.4166666666666665,11.0,4,0,2,996,0.526,1.0031351839172793
ACC-000177,0.04755839110763266,0.44771647933190073,80682.75585860826,19435.71,8524.68,6,15,1.0,33.6,3,0,3,623,0.883,0.9635622405809938
ACC-000178,0.04755839110763266,0.722416486908149,19703.419288216366,2459.73,1556.04,24,9,2.954166666666667,29.599999999999998,2,0,1,186,0.887,0.4993513431449887
ACC-000179,0.04755839110763266,0.46952637399223396,46778.76815034012,12594.27,5389.53,12,12,1.2333333333333334,4.7,2,1,0,89,0.764,1.0769226848035711
ACC-000180,0.1251609965520298,0.6764578101759988,24030.989249349965,8887.53,5901.99,21,12,1.0,37.6,2,1,0,129,0.963,1.479344442487887
ACC-000181,0.04755839110763266,0.5327064991099387,69452.87158525121,19840.47,11382.48,24,18,1.0,17.1,3,1,1,152,0.867,1.142672463380002
ACC-000182,0.04755839110763266,0.8255715155328249,98801.02622514567,36177.93,28602.0,21,15,2.3041666666666667,5.7,1,0,1,2500,0.917,1.464678400473107
ACC-000183,0.04755839110763266,0.5602005345356887,60444.25445836932,14630.97,11145.78,24,15,1.0,29.7,2,1,0,779,0.866,0.9682285541644278
ACC-000184,0.04755839110763266,0.5963838091557062,51123.994629430876,17869.199999999997,7890.48,15,18,4.9624999999999995,3.9,4,1,2,505,0.71,1.3981075910657312
ACC-000185,0.04755839110763266,0.952971716149403,23704.926338073168,3471.84,2108.2799999999997,24,18,3.1791666666666667,11.799999999999999,1,2,1,232,0.799,0.5858450716453076
ACC-000186,0.04755839110763266,0.9362437352885533,71914.46290136414,34111.649999999994,30305.07,18,6,4.6625000000000005,23.799999999999997,5,0,2,1030,0.829,1.8973455363995568
ACC-000187,0.04755839110763266,0.8102658564903303,97339.42996502906,43602.33,26759.370000000003,18,12,2.891666666666667,27.800000000000004,2,0,2,332,0.636,1.7917645083394516
ACC-000188,0.04755839110763266,0.43702043409486757,54682.18199024313,18357.989999999998,10338.03,27,12,1.0,4.8,2,0,1,567,0.904,1.3428854995798305
ACC-000189,0.04755839110763266,0.5628534974884977,41041.62727138512,12703.5,4145.67,21,3,1.0,17.8,2,0,3,734,0.888,1.2381095577538328
ACC-000190,0.1251609965520298,0.8828505984051065,33700.931557884105,3708.3599999999997,2399.7,21,6,1.0,41.8,2,2,0,611,0.884,0.4401480097080842
ACC-000191,0.04755839110763266,0.7793246532944368,119173.7994023495,19633.35,17013.93,18,18,1.0,25.1,5,2,1,431,0.931,0.6589825779662323
ACC-000192,0.04755839110763266,1.0,179353.231762524,51617.19,43570.32,18,9,1.3375000000000001,2.1,3,3,1,146,0.958,1.1511853551135478
ACC-000193,0.04755839110763266,0.5735431144326862,56714.07978148211,10455.210000000001,7594.710000000001,9,15,1.0,6.6000000000000005,3,2,0,428,0.907,0.7373983295427399
ACC-000194,0.04755839110763266,0.7125252846775527,56407.83099391124,19471.739999999998,9807.45,15,15,1.0,22.6,1,1,1,1195,0.874,1.3807831962350674
ACC-000195,0.04755839110763266,0.5668843512752108,66775.35611690114,15551.939999999999,11551.11,12,12,1.0,27.0,3,1,1,857,0.872,0.9315967074891616
ACC-000196,0.04755839110763266,0.4347834434357341,98653.42218022814,19422.75,12282.78,27,3,7.283333333333334,19.0,2,1,1,554,0.81,0.7875144412839131
ACC-000197,0.04755839110763266,0.8363841044592021,98034.65252987396,25630.89,16209.75,39,21,2.0875,13.8,3,3,2,911,0.829,1.0457893924986554
ACC-000198,0.04755839110763266,0.6554480374939547,131875.61200639774,16368.119999999999,12956.91,15,15,1.4958333333333333,5.8999999999999995,5,1,1,121,0.731,0.4964713423116995
ACC-000199,0.04755839110763266,0.5706274759745452,65812.45090884122,8572.47,3791.1000000000004,27,9,12.479166666666666,36.3,7,1,1,343,0.974,0.5210241682277633
ACC-000200,0.1251609965520298,0.890719793379108,224697.2190182406,47960.909999999996,31093.409999999996,18,12,1.0,49.1,2,1,0,387,0.98,0.8537872057774445
ACC-000201,0.04755839110763266,0.37988312011731545,86801.93498527951,18560.489999999998,12270.18,12,12,5.145833333333333,7.3999999999999995,2,0,0,138,0.762,0.8553034021996746
ACC-000202,0.04755839110763266,0.47882391932028934,55949.1403761873,12484.59,10679.039999999999,21,12,5.2250000000000005,33.4,2,1,1,675,0.747,0.89256671646154
ACC-000203,0.04755839110763266,0.7313946077679253,124715.89328535847,28111.590000000004,8840.67,18,6,1.0041666666666667,32.1,3,1,0,798,0.893,0.9016203896534384
ACC-000204,0.04755839110763266,0.6778853788583428,266804.0751799352,21257.07,12484.26,21,9,10.299999999999999,3.5999999999999996,3,0,2,475,0.778,0.3186919920624772
ACC-000205,0.04755839110763266,0.6964689712095294,40922.00260871143,11336.31,5191.17,21,6,10.758333333333333,25.900000000000002,3,3,0,493,0.759,1.108089023746994
ACC-000206,0.04755839110763266,0.5671348861884177,49155.281818021685,20365.35,16335.72,12,12,1.0,8.1,2,1,2,222,0.656,1.6572265711414542
ACC-000207,0.04755839110763266,0.5010055368957103,68428.48512707619,12130.08,5836.9800000000005,9,18,1.0,30.099999999999998,1,0,0,224,0.784,0.709065341235347
ACC-000208,0.04755839110763266,0.5737286720224871,37624.95246342117,10134.33,4741.7699999999995,21,15,1.0,20.8,2,1,0,103,0.978,1.0774039998535894
ACC-000209,0.04755839110763266,0.8398495667613272,106817.84312042745,42181.770000000004,29768.760000000002,30,24,2.2416666666666667,6.1,3,1,0,335,0.884,1.5795771803063938
ACC-000210,0.04755839110763266,0.426111239674192,46939.674850597265,9320.94,4381.38,3,15,1.0,9.1,3,0,0,222,0.921,0.7942911843337209
ACC-000211,0.04755839110763266,0.8875244433616128,44461.761076264724,5376.18,2911.95,21,3,2.0749999999999997,18.3,1,4,1,180,0.915,0.4836668672241311
ACC-000212,0.1251609965520298,0.6201221939125418,81898.81768491915,33448.83,10691.97,15,24,8.808333333333334,42.699999999999996,2,0,0,426,0.94,1.6336663931812432
ACC-000213,0.04755839110763266,0.740638756162332,168387.1875769386,28445.370000000003,14617.349999999999,18,21,1.1791666666666667,28.599999999999998,5,1,1,278,0.872,0.6757137533085961
ACC-000214,0.04755839110763266,0.7801205007033856,30046.064306584616,7001.039999999999,5054.34,12,12,1.4875,11.200000000000001,2,3,1,98,0.862,0.9320400793238076
ACC-000215,0.04755839110763266,0.6437284337628721,28889.10568774979,4741.11,2993.55,21,21,3.0666666666666664,16.900000000000002,2,0,2,231,0.655,0.656458071176536
ACC-000216,0.04755839110763266,0.6710417210027604,62219.69986644764,10483.05,4038.81,21,6,1.2708333333333333,29.9,2,4,0,353,0.718,0.6739382000519333
ACC-000217,0.04755839110763266,0.5836466819213617,24418.164340209674,4379.49,3469.26,3,3,7.808333333333334,17.5,2,0,2,134,0.906,0.7174174080555644
ACC-000218,0.1251609965520298,0.4351233916433275,40496.380561814076,12349.41,6186.33,12,15,1.0,49.7,3,0,0,573,0.917,1.2198029268923198
ACC-000219,0.04755839110763266,0.8177848843297196,53895.77248416998,18559.949999999997,15345.329999999998,15,18,1.6583333333333332,21.099999999999998,2,2,0,435,0.817,1.377470147645674
ACC-000220,0.04755839110763266,1.0,106062.35155347668,39437.100000000006,31760.28,18,9,1.0,14.000000000000002,3,2,4,168,0.848,1.487317204979198
ACC-000221,0.04755839110763266,0.7317225546470972,26631.413698112432,7909.08,3066.5099999999998,27,12,4.2749999999999995,4.3,7,0,1,879,0.838,1.1879312221301404
ACC-000222,0.04755839110763266,0.4901994534026795,51134.66861036211,8798.22,7441.08,15,18,2.4499999999999997,5.5,2,1,0,1615,0.819,0.6882382814536733
ACC-000223,0.04755839110763266,0.46920842818324204,38357.16779831011,7208.219999999999,2492.61,18,9,1.0,13.0,3,0,2,375,0.812,0.7516944084296764
ACC-000224,0.04755839110763266,0.7848979667640288,34122.932266820535,7529.9400000000005,4130.07,12,30,1.0,16.6,6,2,1,326,0.73,0.8826832494729734
ACC-000225,0.04755839110763266,0.6603481420353363,65502.72164764524,26908.44,10792.2,24,9,2.8708333333333336,28.1,3,0,2,293,0.849,1.6431944687257496
ACC-000226,0.04755839110763266,0.3914439780270369,78075.39067020516,24040.739999999998,8917.02,12,6,16.458333333333332,21.7,3,0,1,238,0.98,1.2316679427225623
ACC-000227,0.04755839110763266,0.33349199194061857,54677.04223883842,13989.99,5151.63,18,3,1.0,6.1,2,1,2,158,0.911,1.0234645908679323
ACC-000228,0.1251609965520298,0.7569180713692735,74825.12451271342,23163.78,6954.0,12,9,4.7625,58.099999999999994,5,2,0,452,0.883,1.238289563876588
ACC-000229,0.04755839110763266,0.6477163428105674,30451.64847782768,4472.16,3466.41,6,18,4.295833333333333,27.500000000000004,3,1,0,188,0.922,0.5874424465354887
ACC-000230,0.04755839110763266,0.8194533277110636,79192.93760959973,51746.13,23654.73,21,18,1.0,10.6,3,0,0,30,0.697,2.6136732312375295
ACC-000231,0.1251609965520298,0.7783446959486422,84729.7907692748,15325.439999999999,4682.3099999999995,18,6,1.0,47.0,2,3,0,2500,0.805,0.7234976680924707
ACC-000232,0.04755839110763266,0.5483788246625949,86488.35298853347,18176.61,7875.66,15,3,1.4000000000000001,4.1000000000000005,3,0,0,2202,0.638,0.8406497920054573
ACC-000233,0.04755839110763266,0.9257345017944802,16696.035303491743,2759.82,921.48,15,21,1.0,1.0,2,2,1,451,0.909,0.6611905716369257
ACC-000234,0.04755839110763266,0.8187846471800337,90221.21193074224,13710.03,4485.54,9,21,1.3458333333333332,22.0,4,2,1,109,0.824,0.6078409742106912
ACC-000235,0.04755839110763266,0.39605612318888306,77991.00365603255,15320.04,11898.75,12,9,16.966666666666665,23.3,2,0,0,2500,0.848,0.7857331626608443
ACC-000236,0.04755839110763266,0.9057974726418448,121628.2878600531,35450.01,10911.93,6,18,2.0375,15.2,1,2,3,678,0.644,1.1658475338547143
ACC-000237,0.04755839110763266,0.42718317975067016,29557.827311439585,7753.5599999999995,6349.23,9,6,4.8500000000000005,25.900000000000002,3,0,2,279,0.726,1.0492714797918916
ACC-000238,0.04755839110763266,0.5467020897880658,71781.57920579604,11275.8,4749.75,18,21,2.8874999999999997,11.0,2,1,0,1831,0.547,0.6283392739369094
ACC-000239,0.04755839110763266,0.6700707704226889,47169.93795346514,6351.030000000001,5534.97,18,18,1.0,18.8,1,1,3,149,0.862,0.538565963715366
ACC-000240,0.04755839110763266,0.833142878272997,20855.569325634475,2740.6499999999996,2067.84,21,24,8.0875,23.799999999999997,5,1,0,50,0.9,0.5256446526311322
ACC-000241,0.1251609965520298,0.618388559601215,62287.443354450625,23267.19,10402.98,24,15,1.0,45.7,2,0,0,209,0.657,1.4941817710157157
ACC-000242,0.04755839110763266,0.6519875876151046,19417.95288659037,8160.51,3880.9800000000005,12,15,1.0,13.600000000000001,2,0,3,828,0.923,1.6810250883083888
ACC-000243,0.04755839110763266,0.5829289180519297,50185.369932468384,13046.64,6049.2300000000005,24,12,2.1791666666666667,3.4000000000000004,5,1,1,2500,0.421,1.0398752743374982
ACC-000244,0.04755839110763266,0.49952812889022213,53629.19852331524,14514.329999999998,6269.700000000001,12,18,1.0,24.2,3,0,1,197,0.638,1.0825689893740245
ACC-000245,0.04755839110763266,0.4735508667911788,39931.36460435435,6243.39,2794.17,27,6,1.0,12.5,2,1,1,125,0.841,0.6254112766072818
ACC-000246,0.04755839110763266,0.4508269023936708,67932.69409727176,19830.329999999998,13095.150000000001,24,9,6.391666666666667,29.2,3,1,1,416,0.969,1.1676453178013566
ACC-000247,0.04755839110763266,0.7652221927801456,25275.558325002203,5340.72,3701.88,21,9,1.9291666666666665,8.5,2,2,1,398,0.891,0.845199372301546
ACC-000248,0.04755839110763266,0.806163037144712,34787.93772180096,2169.69,926.19,12,12,2.3874999999999997,16.900000000000002,4,1,1,2500,0.841,0.2494751525562182
ACC-000249,0.04755839110763266,0.67387223759255,161368.8987646122,23463.449999999997,18972.81,18,15,1.0,25.2,2,1,0,520,0.887,0.5816102555100577
ACC-000250,0.04755839110763266,0.9032218124587664,41892.26386808546,18369.420000000002,13970.01,18,9,1.0,17.4,2,2,1,2500,0.841,1.753968641892795
ACC-000251,0.1251609965520298,1.0,22580.471636225808,13856.61,13552.619999999999,33,30,1.5333333333333332,90.4,6,49,47,963,0.725,2.4546186418945073
ACC-000252,0.1251609965520298,0.6815689799258342,35418.00674286247,13125.96,5107.17,15,12,23.22083333333333,42.8,3,0,1,1015,0.792,1.4824066003582137
ACC-000253,0.04755839110763266,0.6192787220631022,109162.20661917469,26105.52,14076.51,18,27,1.0,27.800000000000004,2,1,0,93,0.879,0.9565768113430756
ACC-000254,0.04755839110763266,0.6337115483796784,74420.37524830856,20844.989999999998,11061.119999999999,21,15,1.0,12.0,4,3,3,271,0.938,1.1203914634611494
ACC-000255,0.1251609965520298,0.5030750436177167,31162.896622991444,6441.8099999999995,5415.21,15,9,2.5541666666666667,39.6,5,1,2,521,0.807,0.8268549945957209
ACC-000256,0.04755839110763266,0.7684797873239644,68220.43624325992,14495.97,11857.41,21,12,1.0,23.400000000000002,3,3,1,30,0.907,0.8499488886149672
ACC-000257,0.04755839110763266,0.6075271251990529,110675.37254124798,25494.54,8201.25,15,12,7.941666666666666,30.599999999999998,3,0,0,207,0.97,0.9214168168930844
ACC-000258,0.04755839110763266,0.3609960282358297,84992.5969922034,13460.76,4082.01,15,12,1.0,7.8,2,1,2,292,0.914,0.6335032569740988
ACC-000259,0.1251609965520298,0.929348783788126,34319.76491397171,17285.31,17233.23,69,66,0.9083333333333333,64.60000000000001,3,49,46,344,0.656,2.01461770509918
ACC-000260,0.04755839110763266,0.844082400754632,159276.58404227617,49939.86,18337.32,15,18,2.0458333333333334,33.0,1,1,1,2500,0.783,1.254167262940035
ACC-000261,0.04755839110763266,0.6424757809755081,27593.495351541707,10387.14,4367.1900000000005,30,9,1.4749999999999999,14.299999999999999,4,1,1,662,0.793,1.505735976969024
ACC-000262,0.1251609965520298,0.78864199724093,79357.17444403016,24857.22,21567.96,15,6,1.4333333333333333,45.5,4,2,0,328,0.827,1.252927938143377
ACC-000263,0.1251609965520298,1.0,60984.00138191988,36461.88,34657.83,51,51,0.8333333333333334,41.0,9,49,51,1827,0.491,2.391571041858858
ACC-000264,0.04755839110763266,0.42511956328951894,36231.99250663057,12953.189999999999,10408.83,18,6,22.02916666666667,12.3,5,1,1,237,0.81,1.4300292600809097
ACC-000265,0.1251609965520298,0.9973024582366088,29147.021776871778,16418.91,15657.119999999999,27,21,0.3,85.39999999999999,7,49,54,55,0.487,2.253255857847446
ACC-000266,0.04755839110763266,0.5327882390383292,31163.787188933577,7748.88,5486.88,15,24,2.6374999999999997,15.7,2,1,0,219,0.846,0.9946002235071724
ACC-000267,0.04755839110763266,0.545330791988417,53008.167357724,7722.900000000001,5223.36,18,27,1.9000000000000001,16.7,4,0,0,270,0.845,0.5827709354547338
ACC-000268,0.04755839110763266,0.8510387741735567,128734.28503528266,33797.28,25053.449999999997,30,18,1.825,11.5,2,2,2,109,0.94,1.0501409488728286
ACC-000269,0.04755839110763266,0.6668108759847758,95268.27518149964,35546.49,16887.06,15,21,1.0,13.700000000000001,5,1,1,476,0.867,1.4924791602003686
ACC-000270,0.04755839110763266,0.5843825220523412,26651.81994485467,10701.42,4089.96,24,18,6.629166666666666,10.7,4,0,0,555,0.92,1.6061068785571304
ACC-000271,0.04755839110763266,0.6576810762570566,23096.33650953541,8148.900000000001,2817.54,12,9,1.0,27.900000000000002,3,1,0,485,0.758,1.411286166551394
ACC-000272,0.04755839110763266,0.8466776871203742,51051.69402315476,14496.57,10274.61,21,12,1.0,24.2,4,3,0,124,0.815,1.1358353179725609
ACC-000273,0.04755839110763266,0.5522039555736517,40616.18000658348,21412.56,14939.849999999999,9,12,1.0125,15.1,2,0,1,672,0.879,2.1087717637352155
ACC-000274,0.04755839110763266,0.7261526627794868,82473.60567063007,22834.62,7090.26,24,9,9.8375,9.2,5,3,1,267,0.813,1.1074867924111682
ACC-000275,0.04755839110763266,0.6469248898313769,31360.4974521412,4639.71,3060.2400000000002,12,18,3.65,18.9,5,0,1,511,0.859,0.5917897397957015
ACC-000276,0.04755839110763266,0.5326925783227544,67997.09592000194,13756.14,5322.4800000000005,21,9,1.0,36.7,2,0,3,889,0.666,0.8092191643176093
ACC-000277,0.04755839110763266,0.7226968059789665,74538.57089320378,19569.420000000002,6336.99,30,12,6.2375,17.1,3,2,1,614,0.896,1.0501637161079296
ACC-000278,0.04755839110763266,1.0,55647.31582208886,42711.24,26078.28,9,15,1.3958333333333333,9.9,4,2,0,775,0.851,3.07013786198596
ACC-000279,0.04755839110763266,0.5486448149081083,60879.54179133198,13388.16,5831.07,3,12,1.0,26.400000000000002,2,0,1,804,0.702,0.8796491314249575
ACC-000280,0.04755839110763266,1.0,189671.94799499013,73682.91,45902.729999999996,33,18,1.0,18.4,4,0,1,966,0.818,1.5539019483453131
ACC-000281,0.1251609965520298,0.6971530458560931,53572.53507394131,22753.079999999998,16616.19,18,9,1.0,38.800000000000004,1,0,0,1069,0.696,1.698861907787482
ACC-000282,0.04755839110763266,0.7056956318384295,97480.53206193898,26887.14,23002.050000000003,18,6,1.2,23.599999999999998,3,1,0,1340,0.839,1.103282846633605
ACC-000283,0.04755839110763266,0.6168442002401932,30026.55867645333,6911.73,3490.41,18,12,1.1125,29.799999999999997,5,1,0,623,0.872,0.920748754561262
ACC-000284,0.04755839110763266,0.5563202730365685,40798.13098696784,12903.27,7142.88,21,9,1.0,22.3,2,1,0,935,0.815,1.265084188055404
ACC-000285,0.04755839110763266,0.5592537891953157,35657.11446542636,10114.92,4027.44,27,18,1.0,29.9,3,1,1,478,0.879,1.13468837878158
ACC-000286,0.04755839110763266,0.8130302743536458,103922.7013169349,15830.880000000001,11602.89,27,30,1.0,8.799999999999999,3,2,0,802,0.74,0.6093329743990082
ACC-000287,0.1251609965520298,0.6958337346400526,77690.36622881226,17422.56,13830.24,18,6,2.0375,43.0,3,2,0,255,0.764,0.8970252759331306
ACC-000288,0.04755839110763266,0.8374783757811072,95556.57801421752,28344.21,20478.27,12,0,16.020833333333332,32.4,4,2,0,69,0.982,1.1864889828056318
ACC-000289,0.04755839110763266,0.7727388505897254,56034.47500525649,3091.8599999999997,1748.91,6,15,1.0,21.0,1,0,1,1721,0.975,0.2207121521285754
ACC-000290,0.1251609965520298,0.8645414414992166,66732.35471120356,20019.72,19946.88,33,33,0.3125,57.199999999999996,4,49,49,175,0.349,1.2
ACC-000291,0.04755839110763266,0.46758004149983395,79552.48906572559,18739.11,8094.900000000001,18,6,1.7041666666666666,35.4,4,0,2,477,0.858,0.9422256623783866
ACC-000292,0.04755839110763266,0.4890100649041469,71533.62625684924,17328.75,12844.68,12,9,1.7375,14.799999999999999,1,1,0,991,0.83,0.968985681436419
ACC-000293,0.1251609965520298,0.9793117297577072,115270.40262025905,39322.590000000004,27400.29,6,12,1.0,59.4734618847491,2,3,1,207,0.768,1.364533899067317
ACC-000294,0.04755839110763266,0.5001335356428226,82511.51606414339,13161.420000000002,11251.92,27,21,6.904166666666666,1.5,3,1,2,362,0.935,0.6380406770606128
ACC-000295,0.04755839110763266,0.41014725202879976,65484.909507764634,17125.41,10970.400000000001,9,21,2.279166666666667,4.8,3,1,2,224,0.743,1.0460682578976357
ACC-000296,0.04755839110763266,0.6774090493651646,76126.72482844122,8403.06,6298.74,15,6,2.1125000000000003,11.4,2,2,1,334,0.806,0.441529681789563
