account_id,declared_income_annual,total_deposits_90d,total_withdrawals_90d,num_deposits_90d,num_withdrawals_90d,deposit_withdraw_cycle_days_avg,vpn_usage_pct,countries_accessed_count,device_id,ip_hash,account_age_days,kyc_face_match_score,is_fraud
ACC-L-02120,74171.89,14415.14,12965.19,3,6,34.96,4.7,2,DEV-L-02120,IP-L-02120,256,0.9424,False
ACC-L-04588,53418.57,16601.22,15060.98,13,5,13.31,16.67,1,DEV-L-00088,IP-L-04588,40,0.936,False
ACC-F-00033,52224.95,56097.19,52271.55,32,15,5.83,73.29,8,DEV-F-0029,IP-F-0046,22,0.7019,True
ACC-L-03539,110090.27,19304.29,16282.76,7,2,21.02,14.59,2,DEV-L-03539,IP-L-03539,519,0.8873,False
ACC-L-00770,98211.04,25831.43,19906.01,6,10,25.58,16.95,1,DEV-L-00770,IP-L-00770,34,0.9307,False
ACC-L-01397,117219.18,20935.61,15044.39,4,7,17.5,11.44,3,DEV-L-01397,IP-L-01397,727,0.9146,False
ACC-L-00483,112471.86,28541.47,21122.57,10,7,20.42,14.91,1,DEV-L-00483,IP-L-00483,395,0.9105,False
ACC-L-04332,98820.49,32295.8,26685.05,11,10,21.01,13.27,2,DEV-L-04332,IP-L-04332,474,0.9137,False
ACC-L-03024,73984.95,11755.59,10142.48,7,1,23.06,13.94,3,DEV-L-03024,IP-L-03024,352,0.8957,False
ACC-L-01370,98274.8,21094.46,12292.39,13,4,28.09,7.47,2,DEV-L-01370,IP-L-01370,140,0.8998,False
ACC-L-02885,74237.21,9108.01,6907.79,11,6,17.01,16.83,2,DEV-L-02885,IP-L-02885,515,0.9432,False
ACC-L-02439,102584.34,29623.66,17388.74,11,6,33.72,3.37,2,DEV-L-02439,IP-L-02439,380,0.9353,False
ACC-L-02457,25540.38,3872.03,2701.33,8,11,32.74,14.89,3,DEV-L-02457,IP-L-02457,221,0.9767,False
ACC-L-00047,52303.91,10700.9,5630.19,7,6,23.86,6.28,1,DEV-L-00047,IP-L-00047,559,0.9085,False
ACC-L-02089,87222.75,11692.61,8144.27,12,10,30.2,6.89,1,DEV-L-02089,IP-L-02089,229,0.9787,False
ACC-L-00403,59080.54,20619.01,14764.91,2,1,25.01,16.67,2,DEV-L-00403,IP-L-00403,726,0.8801,False
ACC-L-03524,97173.48,29921.38,19500.9,10,8,34.84,11.45,2,DEV-L-03524,IP-L-03524,171,0.9434,False
ACC-L-01005,66833.42,18889.65,14440.21,6,2,24.74,13.69,3,DEV-L-01005,IP-L-01005,225,0.9162,False
ACC-L-04270,113012.79,25559.9,19478.49,3,4,34.78,6.45,3,DEV-L-04270,IP-L-04270,175,0.9019,False
ACC-F-00230,72669.8,133307.3,125810.36,31,12,3.89,85.03,3,DEV-F-0025,IP-F-0068,18,0.5248,True
ACC-L-03026,114402.23,25412.21,21729.29,12,3,22.83,4.37,1,DEV-L-03026,IP-L-03026,90,0.9166,False
ACC-L-02980,71359.09,21417.61,18678.6,6,9,19.98,15.39,3,DEV-L-02980,IP-L-02980,614,0.9302,False
ACC-L-00441,60468.55,9362.01,8044.81,9,7,20.43,3.69,2,DEV-L-00441,IP-L-00441,165,0.9928,False
ACC-L-02504,55324.37,12125.31,6348.35,6,5,20.11,15.13,2,DEV-L-02504,IP-L-02504,700,0.9712,False
ACC-L-04613,58563.81,12676.45,8322.21,7,11,13.58,7.15,3,DEV-L-00113,IP-L-04613,689,0.9464,False
ACC-L-00719,105423.31,14199.39,7301.74,13,5,32.72,15.18,1,DEV-L-00719,IP-L-00719,569,0.9657,False
ACC-L-00383,53007.64,10683.48,8056.06,12,7,33.05,6.25,2,DEV-L-00383,IP-L-00383,181,0.9918,False
ACC-L-03842,66976.66,9350.34,8314.99,12,7,18.2,16.12,1,DEV-L-03842,IP-L-03842,302,0.9491,False
ACC-L-03827,83726.58,25237.1,21821.43,8,6,15.24,12.46,2,DEV-L-03827,IP-L-03827,649,0.9114,False
ACC-L-01071,85316.85,27041.08,19490.52,13,4,15.9,2.0,3,DEV-L-01071,IP-L-01071,684,0.9931,False
ACC-L-01581,91249.02,15661.12,8312.98,6,8,15.89,13.67,3,DEV-L-01581,IP-L-01581,606,0.9272,False
ACC-L-01928,64810.23,11104.76,6367.57,2,8,30.42,6.66,3,DEV-L-01928,IP-L-01928,173,0.9142,False
ACC-L-01167,69465.78,12059.37,9224.09,4,5,29.21,12.66,2,DEV-L-01167,IP-L-01167,463,0.97,False
ACC-L-01532,35073.59,7465.42,5651.81,7,9,27.02,12.56,3,DEV-L-01532,IP-L-01532,604,0.9099,False
ACC-L-04465,69097.55,20307.31,18845.2,3,3,29.42,13.63,2,DEV-L-04465,IP-L-04465,361,0.8857,False
ACC-L-04451,93436.92,25046.59,15993.08,3,11,17.75,4.16,2,DEV-L-04451,IP-L-04451,91,0.9393,False
ACC-L-03868,87740.99,26313.71,14676.46,5,3,16.41,15.76,3,DEV-L-03868,IP-L-03868,43,0.9861,False
ACC-L-01402,109804.38,25859.11,20444.06,6,7,25.52,15.48,3,DEV-L-01402,IP-L-01402,330,0.9175,False
ACC-L-01233,104064.87,23481.54,18920.92,4,8,12.89,4.93,1,DEV-L-01233,IP-L-01233,602,0.9811,False
ACC-L-02025,93660.37,31938.54,21789.29,14,1,25.87,6.64,2,DEV-L-02025,IP-L-02025,762,0.8924,False
ACC-L-00627,92075.52,21435.6,13203.54,5,3,25.27,5.54,3,DEV-L-00627,IP-L-00627,614,0.9365,False
ACC-L-03275,92060.48,19636.23,12736.71,4,7,33.1,17.17,1,DEV-L-03275,IP-L-03275,228,0.9064,False
ACC-L-01766,65096.52,19075.83,15902.53,8,5,27.55,12.25,3,DEV-L-01766,IP-L-01766,787,0.9472,False
ACC-L-00176,64972.31,16787.99,15473.47,11,4,17.74,12.47,2,DEV-L-00176,IP-L-00176,777,0.9463,False
ACC-L-00376,62676.1,9321.2,6864.6,7,5,19.51,7.59,3,DEV-L-00376,IP-L-00376,795,0.9941,False
ACC-L-01339,67698.62,18857.31,10020.18,2,7,28.19,15.3,3,DEV-L-01339,IP-L-01339,39,0.9056,False
ACC-L-01973,55384.41,10805.15,8674.74,4,6,15.43,2.35,1,DEV-L-01973,IP-L-01973,209,0.9585,False
ACC-L-01967,84266.94,23596.8,15216.63,3,3,24.65,15.9,3,DEV-L-01967,IP-L-01967,354,0.9895,False
ACC-L-04233,41105.74,12153.76,7769.8,5,2,27.13,12.38,2,DEV-L-04233,IP-L-04233,147,0.981,False
ACC-L-01235,53051.79,8778.51,5827.42,3,11,31.96,12.31,3,DEV-L-01235,IP-L-01235,131,0.9598,False
ACC-L-01489,108958.86,15794.09,10941.48,10,6,34.49,12.85,2,DEV-L-01489,IP-L-01489,693,0.9099,False
ACC-L-02230,40061.97,12553.33,11187.24,11,1,32.9,13.83,3,DEV-L-02230,IP-L-02230,367,0.8955,False
ACC-L-02334,26899.31,7989.67,5966.37,11,8,18.41,3.5,3,DEV-L-02334,IP-L-02334,203,0.9612,False
ACC-L-02643,54201.58,17172.36,12974.78,12,9,31.63,10.56,2,DEV-L-02643,IP-L-02643,290,0.8917,False
ACC-F-00149,45529.6,50112.64,40285.09,24,31,1.39,89.68,11,DEV-F-0020,IP-F-0007,86,0.7756,True
ACC-L-00426,51215.14,14756.74,7887.18,6,6,21.64,14.41,1,DEV-L-00426,IP-L-00426,586,0.9915,False
ACC-L-01011,41139.23,8561.28,7638.61,5,3,33.89,17.14,2,DEV-L-01011,IP-L-01011,678,0.9504,False
ACC-L-04667,51777.48,10126.44,6594.55,2,6,23.52,14.62,2,DEV-L-00167,IP-L-04667,681,0.9056,False
ACC-F-00012,65333.07,61386.79,44293.91,31,22,1.97,92.19,11,DEV-F-0026,IP-F-0028,31,0.6735,True
ACC-L-01583,60380.25,18215.5,9430.05,14,4,20.79,12.36,2,DEV-L-01583,IP-L-01583,145,0.9396,False
ACC-L-02998,107529.62,15397.3,9353.01,7,6,13.01,2.47,3,DEV-L-02998,IP-L-02998,591,0.9482,False
ACC-L-01241,87589.3,17872.02,12719.42,11,9,27.96,14.28,2,DEV-L-01241,IP-L-01241,171,0.9792,False
ACC-L-02477,30667.91,6448.62,5826.65,4,7,24.89,17.88,3,DEV-L-02477,IP-L-02477,458,0.9785,False
ACC-L-03436,107080.83,21199.9,11539.8,7,2,18.31,16.83,1,DEV-L-03436,IP-L-03436,63,0.9228,False
ACC-L-01174,103260.77,23816.25,19131.87,4,10,24.85,2.93,1,DEV-L-01174,IP-L-01174,603,0.9703,False
ACC-L-04355,86178.44,16348.68,12205.07,14,5,32.27,2.37,2,DEV-L-04355,IP-L-04355,340,0.962,False
ACC-L-04345,41029.99,6613.82,4637.49,7,8,17.42,10.19,1,DEV-L-04345,IP-L-04345,501,0.9204,False
ACC-L-00481,108762.35,36613.57,30491.91,13,10,27.39,8.56,3,DEV-L-00481,IP-L-00481,583,0.9139,False
ACC-L-00981,116769.41,39890.35,27910.16,5,2,21.39,6.38,2,DEV-L-00981,IP-L-00981,197,0.8872,False
ACC-L-01384,84355.59,15348.9,9636.28,8,2,33.2,4.77,2,DEV-L-01384,IP-L-01384,479,0.9236,False
ACC-L-03686,57111.16,10740.07,7048.28,8,2,34.42,14.22,3,DEV-L-03686,IP-L-03686,419,0.9421,False
ACC-L-00960,82019.24,19532.07,15870.66,4,8,18.54,15.11,2,DEV-L-00960,IP-L-00960,227,0.9007,False
ACC-L-03018,41498.3,9038.48,6284.46,12,8,30.0,9.55,1,DEV-L-03018,IP-L-03018,41,0.9302,False
ACC-L-01684,67672.55,18816.35,13975.68,11,9,18.71,9.84,2,DEV-L-01684,IP-L-01684,503,0.9423,False
ACC-L-00303,88339.5,20982.69,14539.83,9,2,12.51,7.73,1,DEV-L-00303,IP-L-00303,540,0.979,False
ACC-L-00241,34211.74,5514.16,4736.01,3,10,24.58,9.6,3,DEV-L-00241,IP-L-00241,631,0.9316,False
ACC-L-02712,41162.71,9814.11,5281.2,13,2,28.67,11.72,2,DEV-L-02712,IP-L-02712,370,0.9098,False
ACC-L-02079,56422.04,16213.06,12659.48,6,1,25.86,12.36,2,DEV-L-02079,IP-L-02079,617,0.8839,False
ACC-L-01945,113059.36,14202.43,13418.83,9,2,17.56,11.42,3,DEV-L-01945,IP-L-01945,279,0.9535,False
ACC-L-02814,34120.1,11379.06,10152.92,13,3,27.96,10.25,1,DEV-L-02814,IP-L-02814,639,0.9763,False
ACC-L-00407,106240.71,21515.21,16867.98,4,3,21.89,6.9,1,DEV-L-00407,IP-L-00407,772,0.9142,False
ACC-L-02124,26364.9,8305.77,6855.07,14,8,17.67,17.17,1,DEV-L-02124,IP-L-02124,254,0.9948,False
ACC-L-01975,29299.54,4875.99,4088.13,3,6,18.65,2.99,2,DEV-L-01975,IP-L-01975,261,0.9108,False
ACC-L-04014,54896.48,16690.92,9658.77,9,2,23.51,3.31,1,DEV-L-04014,IP-L-04014,40,0.9533,False
ACC-L-00920,95280.66,26903.96,19919.3,7,11,32.09,8.92,2,DEV-L-00920,IP-L-00920,618,0.9487,False
ACC-F-00132,48414.43,34114.77,24593.83,22,21,5.95,82.04,6,DEV-F-0006,IP-F-0006,121,0.7259,True
ACC-L-00221,30893.49,6118.15,4451.99,4,1,14.45,3.83,1,DEV-L-00221,IP-L-00221,701,0.9333,False
ACC-L-02975,79627.45,14506.17,8382.19,4,8,19.14,14.9,1,DEV-L-02975,IP-L-02975,456,0.9519,False
ACC-L-01155,54428.39,9539.9,6310.1,2,5,25.23,13.81,2,DEV-L-01155,IP-L-01155,52,0.8876,False
ACC-L-02626,104453.28,20341.28,13400.57,11,4,20.64,4.12,1,DEV-L-02626,IP-L-02626,774,0.9102,False
ACC-L-04254,38086.18,10744.39,7489.41,10,8,12.66,3.47,1,DEV-L-04254,IP-L-04254,371,0.8896,False
ACC-L-04442,54286.35,8216.96,5512.28,13,7,15.24,12.72,2,DEV-L-04442,IP-L-04442,614,0.9582,False
ACC-L-02576,79297.13,13122.14,9158.59,5,2,27.94,5.42,3,DEV-L-02576,IP-L-02576,202,0.9604,False
ACC-L-00037,72792.98,16258.34,12415.51,9,6,13.65,12.92,2,DEV-L-00037,IP-L-00037,386,0.9077,False
ACC-L-01619,76006.26,23679.24,15486.27,4,3,24.69,17.12,1,DEV-L-01619,IP-L-01619,670,0.9693,False
ACC-L-02864,33951.31,9623.64,6211.24,4,4,24.55,5.62,3,DEV-L-02864,IP-L-02864,552,0.9411,False
ACC-L-03375,70333.96,18121.07,9300.71,8,1,20.16,11.47,2,DEV-L-03375,IP-L-03375,91,0.9593,False
ACC-L-02062,36088.86,4630.45,3583.24,4,5,19.58,13.0,2,DEV-L-02062,IP-L-02062,287,0.9206,False
ACC-L-04673,30719.42,4743.5,2969.67,3,2,31.55,5.53,2,DEV-L-00173,IP-L-04673,369,0.8936,False
ACC-L-01368,78689.47,25952.26,24285.14,10,10,25.13,9.08,2,DEV-L-01368,IP-L-01368,440,0.9578,False
ACC-L-00744,62056.28,19772.54,18154.5,9,7,16.95,15.21,1,DEV-L-00744,IP-L-00744,219,0.9481,False
ACC-L-01553,109656.08,15930.05,8247.95,8,4,14.84,10.08,1,DEV-L-01553,IP-L-01553,649,0.9815,False
ACC-L-02392,74018.49,17509.48,14699.83,10,7,33.77,7.49,1,DEV-L-02392,IP-L-02392,82,0.8844,False
ACC-L-04552,86705.99,26765.35,19466.78,5,9,31.87,14.44,1,DEV-L-00052,IP-L-04552,327,0.9126,False
ACC-L-03285,32336.3,10234.74,5817.21,10,1,23.38,4.08,1,DEV-L-03285,IP-L-03285,723,0.9944,False
ACC-L-04581,43297.43,14085.01,9676.76,4,8,15.86,17.92,3,DEV-L-00081,IP-L-04581,666,0.9672,False
ACC-L-03661,40602.23,5475.15,4797.4,5,6,23.5,11.1,3,DEV-L-03661,IP-L-03661,287,0.9244,False
ACC-L-01857,72498.12,19862.91,12442.65,12,7,19.39,5.95,1,DEV-L-01857,IP-L-01857,538,0.9062,False
ACC-L-02794,87807.84,23350.8,19760.85,4,11,30.26,12.31,1,DEV-L-02794,IP-L-02794,298,0.8821,False
ACC-L-00166,96959.12,18215.38,11557.4,2,6,16.38,4.95,2,DEV-L-00166,IP-L-00166,494,0.9818,False
ACC-L-00727,72102.85,20795.52,11219.14,11,5,34.19,10.15,2,DEV-L-00727,IP-L-00727,581,0.9316,False
ACC-L-02167,91806.68,16345.55,14873.82,5,7,28.26,8.7,2,DEV-L-02167,IP-L-02167,117,0.9705,False
ACC-L-00255,50269.78,9880.0,7418.22,6,7,27.24,14.92,3,DEV-L-00255,IP-L-00255,552,0.9899,False
ACC-L-03902,55230.97,9002.18,7809.79,6,10,25.15,2.53,2,DEV-L-03902,IP-L-03902,136,0.9349,False
ACC-L-04005,58847.73,19459.92,18273.23,6,3,34.96,15.9,2,DEV-L-04005,IP-L-04005,580,0.9098,False
ACC-L-03691,50614.81,7715.83,6286.63,11,5,24.5,6.4,2,DEV-L-03691,IP-L-03691,66,0.9578,False
ACC-L-00164,67437.88,15871.45,9697.4,7,10,32.81,12.36,2,DEV-L-00164,IP-L-00164,166,0.9147,False
ACC-L-03898,37863.81,11507.44,8145.73,11,6,12.38,3.19,3,DEV-L-03898,IP-L-03898,117,0.9026,False
ACC-L-00933,97638.78,15487.24,10667.5,2,8,17.89,10.46,2,DEV-L-00933,IP-L-00933,87,0.9852,False
ACC-L-00235,115479.45,37325.25,23208.06,11,4,22.91,2.12,3,DEV-L-00235,IP-L-00235,84,0.9477,False
ACC-L-00643,106235.4,21213.93,19895.92,2,1,18.17,2.66,3,DEV-L-00643,IP-L-00643,108,0.9678,False
ACC-L-00555,30320.22,6986.53,5176.44,2,8,19.42,9.04,3,DEV-L-00555,IP-L-00555,234,0.9867,False
ACC-L-00305,86604.13,11755.76,10625.19,7,2,19.54,15.05,2,DEV-L-00305,IP-L-00305,280,0.9026,False
ACC-L-03575,53072.06,16809.2,14041.92,8,5,33.43,11.25,2,DEV-L-03575,IP-L-03575,433,0.9609,False
ACC-L-00947,100552.27,26654.33,20374.64,10,6,23.1,11.56,1,DEV-L-00947,IP-L-00947,411,0.971,False
ACC-L-04003,46347.93,6942.18,6183.84,4,8,32.77,14.43,3,DEV-L-04003,IP-L-04003,440,0.8823,False
ACC-L-03808,117110.99,38634.2,27065.21,6,1,17.88,4.7,2,DEV-L-03808,IP-L-03808,743,0.947,False
ACC-L-01043,69086.68,15441.33,11776.94,9,10,13.78,4.32,2,DEV-L-01043,IP-L-01043,276,0.925,False
ACC-L-01971,70798.49,20522.45,19138.08,12,3,28.32,5.69,2,DEV-L-01971,IP-L-01971,539,0.9263,False
ACC-L-03254,73072.34,24845.22,13946.03,4,1,22.14,17.25,1,DEV-L-03254,IP-L-03254,438,0.975,False
ACC-L-03404,59902.07,8476.76,7366.14,6,5,22.4,5.96,3,DEV-L-03404,IP-L-03404,105,0.9498,False
ACC-L-04508,30621.81,10144.42,8576.83,7,5,22.05,17.36,3,DEV-L-00008,IP-L-04508,515,0.9965,False
ACC-L-02756,30359.37,5324.23,4518.59,6,6,17.93,17.1,2,DEV-L-02756,IP-L-02756,601,0.9129,False
ACC-L-01843,99359.81,15593.65,14646.22,3,7,21.87,6.4,2,DEV-L-01843,IP-L-01843,75,0.8977,False
ACC-L-01937,28405.19,7725.43,4787.96,3,8,22.73,7.39,2,DEV-L-01937,IP-L-01937,782,0.9304,False
ACC-L-02786,66527.26,16423.34,13744.45,7,9,26.86,8.14,1,DEV-L-02786,IP-L-02786,703,0.9157,False
ACC-L-03668,62385.91,15367.19,11914.7,11,8,30.21,10.3,3,DEV-L-03668,IP-L-03668,560,0.9967,False
ACC-L-01022,110568.95,15782.7,8723.07,6,2,34.07,12.13,3,DEV-L-01022,IP-L-01022,719,0.9289,False
ACC-L-00040,110094.04,27980.54,19869.98,7,5,33.63,3.32,3,DEV-L-00040,IP-L-00040,666,0.8953,False
ACC-L-04577,97163.18,21387.12,11887.54,5,4,24.25,15.48,2,DEV-L-00077,IP-L-04577,667,0.9442,False
ACC-L-00002,37510.88,6521.73,5569.8,4,6,18.04,6.35,3,DEV-L-00002,IP-L-00002,602,0.9397,False
ACC-L-02995,79522.69,12446.28,9121.8,5,7,16.31,10.05,3,DEV-L-02995,IP-L-02995,145,0.9678,False
ACC-L-00100,99801.77,22405.44,17557.15,12,11,28.23,8.84,2,DEV-L-00100,IP-L-00100,529,0.9905,False
ACC-L-00937,42243.26,5205.04,4410.3,4,4,25.05,17.21,2,DEV-L-00937,IP-L-00937,396,0.9926,False
ACC-L-01711,47680.15,11949.35,10465.32,2,10,34.74,3.18,2,DEV-L-01711,IP-L-01711,733,0.9379,False
ACC-L-00172,49668.73,17038.18,11825.44,3,7,14.66,2.44,1,DEV-L-00172,IP-L-00172,382,0.9067,False
ACC-F-00090,27368.65,25983.0,19392.3,8,25,5.22,68.29,8,DEV-F-0008,IP-F-0016,100,0.7247,True
ACC-L-03479,109675.51,19587.35,10544.63,10,2,22.06,7.76,3,DEV-L-03479,IP-L-03479,372,0.9531,False
ACC-L-01986,108362.06,37907.35,33448.4,3,3,27.0,11.62,2,DEV-L-01986,IP-L-01986,196,0.8937,False
ACC-L-00420,99946.83,17365.64,13677.89,7,9,29.55,14.84,2,DEV-L-00420,IP-L-00420,697,0.95,False
ACC-L-02790,65916.11,21141.78,18531.72,5,1,32.4,12.17,1,DEV-L-02790,IP-L-02790,729,0.9684,False
ACC-F-00026,50158.23,71136.55,59605.67,9,31,4.67,66.23,5,DEV-F-0018,IP-F-0079,141,0.5166,True
ACC-L-00179,96252.7,23320.3,17303.72,6,4,24.8,2.47,2,DEV-L-00179,IP-L-00179,150,0.906,False
ACC-L-00433,119389.93,19129.05,15354.7,4,5,28.67,10.09,3,DEV-L-00433,IP-L-00433,55,0.9677,False
ACC-L-04213,118963.62,40805.25,28130.0,3,3,31.03,13.61,3,DEV-L-04213,IP-L-04213,318,0.9095,False
ACC-L-03695,64679.14,13227.19,12433.53,7,9,29.69,8.59,1,DEV-L-03695,IP-L-03695,532,0.9245,False
ACC-L-03273,119775.62,19827.9,11768.57,4,9,22.79,16.65,1,DEV-L-03273,IP-L-03273,597,0.892,False
ACC-L-01291,107598.62,14700.4,13144.34,5,11,30.73,14.05,1,DEV-L-01291,IP-L-01291,265,0.9844,False
ACC-L-01781,60330.31,13637.2,11940.15,11,7,27.38,2.23,3,DEV-L-01781,IP-L-01781,454,0.9758,False
ACC-L-01982,72060.07,18635.16,15005.26,11,9,31.06,12.43,2,DEV-L-01982,IP-L-01982,789,0.9154,False
ACC-L-03870,112657.79,25945.07,15425.68,2,9,23.89,5.63,2,DEV-L-03870,IP-L-03870,105,0.9182,False
ACC-L-02985,118098.18,18340.93,16820.73,3,1,26.79,16.05,3,DEV-L-02985,IP-L-02985,265,0.8956,False
ACC-L-00004,70793.9,11688.25,9056.65,14,4,16.76,10.27,2,DEV-L-00004,IP-L-00004,687,0.8858,False
ACC-L-00779,98227.38,19179.96,11680.37,4,11,29.82,4.08,3,DEV-L-00779,IP-L-00779,624,0.9313,False
ACC-L-04142,90281.42,15652.31,11766.91,10,2,17.52,16.33,3,DEV-L-04142,IP-L-04142,247,0.9899,False
ACC-L-03550,61900.27,14554.57,8412.7,2,1,19.76,9.93,2,DEV-L-03550,IP-L-03550,86,0.9559,False
ACC-L-04060,51224.13,13652.41,11213.79,5,6,14.92,2.95,2,DEV-L-04060,IP-L-04060,441,0.9543,False
ACC-L-02259,72850.27,20657.1,17526.77,6,11,23.62,5.76,2,DEV-L-02259,IP-L-02259,384,0.9153,False
ACC-L-02042,102241.97,30298.71,25866.6,4,6,12.45,4.75,2,DEV-L-02042,IP-L-02042,221,0.8998,False
ACC-L-01073,53102.27,7190.92,6493.93,13,7,14.8,3.04,2,DEV-L-01073,IP-L-01073,435,0.8913,False
ACC-L-01300,42429.1,11718.32,9884.66,10,2,29.96,5.89,2,DEV-L-01300,IP-L-01300,101,0.9049,False
ACC-L-04397,114547.03,31751.98,24010.03,12,4,30.7,16.28,3,DEV-L-04397,IP-L-04397,70,0.8945,False
ACC-L-00065,29266.57,8634.57,5761.64,5,4,29.35,16.69,1,DEV-L-00065,IP-L-00065,372,0.9125,False
ACC-L-00992,105116.57,29973.09,27714.17,11,10,25.64,7.96,3,DEV-L-00992,IP-L-00992,782,0.9558,False
ACC-L-02200,65193.3,9388.08,6174.72,14,11,19.56,15.11,3,DEV-L-02200,IP-L-02200,408,0.9404,False
ACC-L-01328,117109.34,22030.09,17234.05,12,7,13.41,9.83,3,DEV-L-01328,IP-L-01328,575,0.8906,False
ACC-L-04375,29060.29,4659.95,3693.38,6,6,28.08,6.93,2,DEV-L-04375,IP-L-04375,477,0.9318,False
ACC-L-02866,90683.6,28790.38,18649.57,11,10,17.27,12.17,3,DEV-L-02866,IP-L-02866,454,0.9803,False
ACC-F-00069,64895.58,57024.81,43260.04,28,25,2.33,85.4,10,DEV-F-0043,IP-F-0068,133,0.5237,True
ACC-L-00609,101617.11,16392.71,15275.01,10,10,19.86,15.99,1,DEV-L-00609,IP-L-00609,734,0.9046,False
ACC-L-02503,81890.03,14967.15,10685.88,5,8,22.57,15.2,1,DEV-L-02503,IP-L-02503,262,0.958,False
ACC-L-01382,97679.1,20823.13,18587.44,11,11,12.51,13.47,2,DEV-L-01382,IP-L-01382,637,0.8998,False
ACC-L-01400,113417.26,32838.69,24759.76,4,8,27.31,12.36,3,DEV-L-01400,IP-L-01400,476,0.9742,False
ACC-L-03610,25821.16,6169.05,4541.37,11,6,30.02,2.59,3,DEV-L-03610,IP-L-03610,438,0.9613,False
ACC-L-02856,47242.84,13861.06,8332.04,5,8,28.03,15.76,2,DEV-L-02856,IP-L-02856,690,0.9055,False
ACC-L-00824,102639.63,25542.44,15702.26,12,3,12.9,6.89,2,DEV-L-00824,IP-L-00824,73,0.9286,False
ACC-L-03751,37920.71,8542.33,7003.7,3,11,23.8,6.14,2,DEV-L-03751,IP-L-03751,58,0.9232,False
ACC-L-00537,56882.88,16835.88,11696.65,13,2,26.91,2.29,3,DEV-L-00537,IP-L-00537,506,0.9166,False
ACC-L-02355,117554.2,20641.3,15095.34,4,6,31.92,6.86,2,DEV-L-02355,IP-L-02355,487,0.9896,False
ACC-L-03380,65207.64,12657.46,6830.02,11,9,22.61,17.22,2,DEV-L-03380,IP-L-03380,188,0.9262,False
ACC-L-01871,52265.02,10528.79,5401.38,13,7,26.37,10.01,1,DEV-L-01871,IP-L-01871,344,0.9775,False
ACC-L-01624,91387.96,31035.24,25380.7,8,9,14.71,13.34,3,DEV-L-01624,IP-L-01624,249,0.9326,False
ACC-L-00561,116791.44,35548.1,27858.62,5,1,27.41,3.15,2,DEV-L-00561,IP-L-00561,671,0.9151,False
ACC-L-00137,112524.21,28596.21,21926.95,9,11,13.2,2.51,2,DEV-L-00137,IP-L-00137,95,0.9516,False
ACC-L-02632,66416.2,13874.66,8135.61,11,1,34.07,13.95,1,DEV-L-02632,IP-L-02632,594,0.9811,False
ACC-L-00925,74509.15,26030.68,19162.94,14,6,25.58,12.08,2,DEV-L-00925,IP-L-00925,384,0.9027,False
ACC-L-02947,78690.42,13372.99,9230.87,7,7,34.29,13.49,3,DEV-L-02947,IP-L-02947,335,0.9773,False
ACC-L-02373,103825.72,35049.86,26417.03,14,5,12.5,9.12,1,DEV-L-02373,IP-L-02373,545,0.9697,False
ACC-L-01101,88667.62,14212.55,10136.43,6,9,12.65,2.24,1,DEV-L-01101,IP-L-01101,597,0.9614,False
ACC-L-00160,116341.77,31832.23,29283.81,13,11,26.06,12.86,2,DEV-L-00160,IP-L-00160,257,0.9531,False
ACC-L-03962,109917.22,30612.18,25553.15,6,9,31.49,7.87,3,DEV-L-03962,IP-L-03962,66,0.9607,False
ACC-F-00109,40663.02,45069.58,36757.95,33,14,4.07,73.39,5,DEV-F-0002,IP-F-0042,149,0.8038,True
ACC-L-04745,97889.61,14706.99,8863.73,3,8,18.09,11.22,3,DEV-L-00245,IP-L-04745,670,0.8989,False
ACC-L-03179,27127.18,4031.25,3562.62,10,8,20.94,11.35,3,DEV-L-03179,IP-L-03179,385,0.8922,False
ACC-L-02559,78712.86,22219.97,11582.22,14,10,13.91,17.11,3,DEV-L-02559,IP-L-02559,443,0.9558,False
ACC-L-02344,56027.27,15086.93,14280.03,5,6,14.56,15.49,2,DEV-L-02344,IP-L-02344,790,0.9375,False
ACC-L-02586,67216.44,13751.73,11426.08,12,1,20.27,15.07,1,DEV-L-02586,IP-L-02586,46,0.8928,False
ACC-L-02122,107598.41,15621.83,13252.15,5,6,31.81,13.49,2,DEV-L-02122,IP-L-02122,680,0.8805,False
ACC-L-00985,27290.62,8910.0,6537.71,12,10,31.8,17.25,1,DEV-L-00985,IP-L-00985,162,0.9763,False
ACC-L-01896,52207.67,7322.72,6493.7,5,7,23.59,15.08,1,DEV-L-01896,IP-L-01896,521,0.948,False
ACC-L-04725,115519.04,19733.33,16336.36,6,6,31.27,14.65,2,DEV-L-00225,IP-L-04725,707,0.963,False
ACC-L-00349,107889.4,19005.14,13352.05,3,7,20.94,4.1,3,DEV-L-00349,IP-L-00349,333,0.9823,False
ACC-L-01184,57258.66,10964.73,10187.83,4,1,27.18,10.28,3,DEV-L-01184,IP-L-01184,580,0.9375,False
ACC-L-04746,74447.35,16165.05,15296.2,14,3,14.92,16.54,1,DEV-L-00246,IP-L-04746,711,0.9704,False
ACC-L-00288,42014.02,8831.77,8182.64,14,2,29.56,3.74,3,DEV-L-00288,IP-L-00288,507,0.9364,False
ACC-L-00471,92068.6,16092.5,10860.89,6,5,32.5,8.58,3,DEV-L-00471,IP-L-00471,200,0.9721,False
ACC-L-04160,34556.03,11327.41,6016.93,12,8,14.69,7.83,3,DEV-L-04160,IP-L-04160,469,0.9857,False
