account_id,declared_monthly_income,account_age_days,country_of_registration,avg_monthly_deposit,avg_monthly_withdrawal,deposit_income_ratio,num_deposits_30d,num_withdrawals_30d,deposit_withdraw_time_hours,net_flow_ratio,num_logins_30d,vpn_login_ratio,countries_accessed,high_risk_country_access,device_id,ip_address,kyc_doc_score,face_match_score,selfie_liveness_pass,shared_device_count,shared_ip_count,linked_account_count
ACC-000120,4356.971899827577,2500,SG,3554.25,1244.37,0.8157625507933697,6,2,35.7,0.65,30,0.172,"[""US"", ""SG"", ""NL""]",False,DEV-L02093,IP-L01563,0.684,0.737,True,0,0,0
ACC-000121,3877.838242129308,509,YY,2738.99,1523.71,0.7063186074042844,7,2,24.0,0.444,46,0.538,"[""DE"", ""GB"", ""IT"", ""FR""]",False,DEV-L00174,IP-L01334,0.568,0.761,True,0,2,2
ACC-000122,6519.908324126777,296,SG,12522.39,10623.86,1.9206396721458272,4,4,60.5,0.152,45,0.138,"[""IT"", ""IN""]",False,DEV-L05604,IP-L06742,0.833,0.829,True,2,0,2
ACC-000123,4594.892334241328,699,SG,4118.55,1530.47,0.8963326860959075,7,5,24.0,0.628,30,0.26,"[""AU"", ""DE"", ""BR""]",False,DEV-L05674,IP-L05002,0.651,0.632,True,3,1,4
ACC-000124,1590.6032903876007,1740,AU,887.37,641.68,0.5578856744177961,5,3,24.7,0.277,36,0.237,"[""XX"", ""BR"", ""IT"", ""NL"", ""ES""]",True,DEV-L00949,IP-L05425,0.976,0.908,True,1,1,2
ACC-000125,14519.958725365917,2500,IT,24730.94,11627.99,1.703237951638031,7,1,62.2,0.53,35,0.247,"[""SG"", ""DE"", ""FR"", ""IT"", ""US"", ""YY"", ""IN""]",True,DEV-L07701,IP-L00100,0.769,0.655,True,2,1,3
ACC-000126,1319.3783270282331,401,SG,684.46,271.73,0.5187734448895163,7,5,69.7,0.603,13,0.121,"[""SG"", ""YY"", ""BR""]",True,DEV-L02400,IP-L05801,0.665,0.961,True,2,1,3
ACC-000127,11358.239390971186,54,MX,15225.72,6762.47,1.3405004392214446,7,5,91.4,0.556,38,0.248,"[""NL"", ""BR"", ""IN""]",False,DEV-L02955,IP-L01018,0.705,0.837,True,1,1,2
ACC-000128,2908.9906248823395,370,FR,2837.83,1542.76,0.9755376785164664,7,5,24.0,0.456,26,0.081,"[""NL"", ""ES"", ""AU"", ""GB""]",False,DEV-L03536,IP-L02502,0.504,0.646,True,2,0,2
ACC-000129,3490.3292122725147,237,NL,5744.75,4499.48,1.6459043241813267,6,4,24.0,0.217,40,0.32,"[""DE"", ""SG"", ""US""]",False,DEV-L00979,IP-L00976,0.763,0.501,True,1,2,3
ACC-000130,15085.604201480122,777,ZZ,10207.19,6217.12,0.6766178602399864,10,7,24.0,0.391,26,0.25,"[""IN"", ""ES"", ""CA"", ""YY""]",True,DEV-L05897,IP-L00107,0.636,0.771,True,2,0,2
ACC-000131,2624.6572195572107,11,FR,7763.47,7834.12,2.9578984609064554,12,14,5.8,-0.009,11,0.475,"[""DE"", ""AU"", ""BR"", ""FR"", ""US"", ""XX""]",True,DEV-C09,IP-C10,0.609,0.387,True,49,49,98
ACC-000132,4603.174076557992,130,US,7221.34,2928.97,1.5687732476580705,4,2,47.8,0.594,38,0.153,"[""IT"", ""AU"", ""MX"", ""GB"", ""CA""]",False,DEV-L01626,IP-L08895,0.939,0.906,True,0,1,1
ACC-000133,10843.35525598914,239,SG,13340.74,6033.66,1.2303148182183956,5,1,109.2,0.548,41,0.214,"[""YY"", ""US"", ""IN"", ""ES"", ""AU""]",True,DEV-L06877,IP-L00874,0.595,0.95,True,0,1,1
ACC-000134,3393.202836586899,1580,MX,3698.41,3208.1,1.0899475495401931,7,5,315.6,0.133,42,0.156,"[""IT""]",False,DEV-L03809,IP-L02107,0.716,0.816,True,2,0,2
ACC-000135,3184.7284867430603,155,DE,3969.92,3948.99,1.2465504579459086,13,12,22.5,0.005,33,0.965,"[""SG"", ""CA"", ""XX"", ""BR"", ""ZZ"", ""IT"", ""AU"", ""ES""]",True,DEV-C08,IP-C08,0.644,0.25,True,49,54,103
ACC-000136,9771.357818435572,1077,MX,10625.76,5265.89,1.087439344325777,5,3,720.0,0.504,37,0.463,"[""BR"", ""AU"", ""IN"", ""DE"", ""US""]",False,DEV-L00559,IP-L08308,0.953,0.797,True,1,2,3
ACC-000137,4561.3623314905135,266,GB,3173.13,1881.37,0.6956539047898292,5,6,140.5,0.407,45,0.207,"[""IN"", ""CA"", ""XX"", ""ZZ""]",True,DEV-L03046,IP-L00043,0.967,0.764,True,1,2,3
ACC-000138,11237.71306540039,1309,GB,33713.14,19256.71,3.0,3,0,24.0,0.429,16,0.362,"[""IN"", ""XX"", ""SG""]",True,DEV-L03439,IP-L03928,0.746,0.93,True,3,0,3
ACC-000139,4806.644063579386,169,CA,4946.68,2392.26,1.0291345103706189,6,6,66.0,0.516,32,0.302,"[""BR"", ""YY""]",True,DEV-L00916,IP-L00798,0.761,0.756,True,1,0,1
ACC-000140,3501.079338772268,189,IT,3255.57,1008.02,0.9298766265731097,9,6,24.0,0.69,40,0.212,"[""AU"", ""US"", ""XX""]",True,DEV-L03275,IP-L00818,0.519,0.824,True,3,0,3
ACC-000141,6471.079992762862,1582,DE,5600.83,4449.85,0.8655173328936175,7,4,32.4,0.206,26,0.412,"[""IT"", ""BR"", ""YY"", ""GB""]",True,DEV-L03065,IP-L03259,0.736,0.801,True,1,2,3
ACC-000142,9769.266755883213,1512,SG,11158.51,3862.4,1.1422056460751555,6,6,24.0,0.654,47,0.359,"[""YY"", ""DE""]",True,DEV-L00602,IP-L04295,0.799,0.879,True,1,1,2
ACC-000143,3153.0784130196307,59,CA,3676.41,2845.4,1.1659743007923091,2,5,97.3,0.226,43,0.281,"[""MX"", ""SG"", ""YY""]",True,DEV-L03527,IP-L04543,0.681,0.841,True,3,0,3
ACC-000144,3423.4001771268654,580,ZZ,11982.15,10353.04,3.5000738032379983,9,8,72.0,0.136,17,0.325,"[""SG"", ""ES"", ""DE"", ""YY"", ""IN""]",True,DEV-C02,IP-C02,0.3,0.324,True,49,47,96
ACC-000145,2439.450065818746,105,SG,3163.65,2678.84,1.2968684167415503,9,4,33.5,0.153,38,0.048,"[""XX""]",True,DEV-L07963,IP-L05249,0.765,0.678,True,1,1,2
ACC-000146,3895.3536965610106,1169,IT,3551.31,2124.7,0.9116783423925909,10,5,24.0,0.402,24,0.107,"[""IT"", ""SG"", ""GB""]",False,DEV-L04615,IP-L08916,0.927,0.907,True,0,0,0
ACC-000147,3572.562843627523,1138,AU,4667.96,1432.93,1.3066141832108802,2,4,107.5,0.693,41,0.425,"[""YY"", ""DE""]",True,DEV-L00802,IP-L02582,0.575,0.909,True,0,0,0
ACC-000148,5729.986557169244,1952,IN,14040.87,8576.21,2.450418630708605,5,2,24.0,0.389,42,0.307,"[""BR"", ""SG"", ""IN""]",False,DEV-L01665,IP-L08651,0.72,0.893,True,3,0,3
ACC-000149,1657.275303010829,2216,IT,3387.67,2865.17,2.0441231472884738,4,5,24.0,0.154,40,0.325,"[""AU"", ""MX"", ""BR""]",False,DEV-L07475,IP-L02808,0.805,0.633,True,0,1,1
ACC-000150,4328.010315993799,510,DE,4875.39,1578.0,1.1264736912699753,10,7,24.0,0.676,27,0.413,"[""MX"", ""FR"", ""BR"", ""CA""]",False,DEV-L05633,IP-L06096,0.883,0.937,True,0,0,0
ACC-000151,7766.657105364067,314,YY,11444.93,6578.19,1.4735985179099635,6,4,27.4,0.425,29,0.175,"[""XX"", ""BR""]",True,DEV-L02456,IP-L05423,0.845,0.882,True,1,1,2
ACC-000152,6470.444742208513,395,GB,4368.58,3144.27,0.6751590839934208,7,5,75.9,0.28,37,0.189,"[""SG""]",False,DEV-L04317,IP-L01556,0.959,0.884,True,1,1,2
ACC-000153,8047.302513510554,355,ES,7251.06,2463.12,0.9010544396607052,4,0,24.0,0.66,52,0.422,"[""IT""]",False,DEV-L03955,IP-L06805,0.915,0.71,True,2,1,3
ACC-000154,7488.996207155501,311,ZZ,4451.77,1959.45,0.5944419999507716,11,6,87.8,0.56,50,0.575,"[""YY"", ""SG""]",True,DEV-L01620,IP-L02952,0.787,0.923,True,4,2,6
ACC-000155,7711.75802482005,334,AU,4794.07,1537.55,0.6216572624223192,8,7,53.7,0.679,36,0.212,"[""XX"", ""NL"", ""DE"", ""BR"", ""ES"", ""AU"", ""YY""]",True,DEV-L07380,IP-L06630,0.609,0.834,True,0,2,2
ACC-000156,2645.581499886603,1245,IN,2735.17,1734.46,1.033864046106026,7,2,28.1,0.366,48,0.126,"[""DE"", ""FR"", ""YY"", ""US""]",True,DEV-L04799,IP-L07670,0.798,0.783,True,0,1,1
ACC-000157,3088.1288364937905,110,XX,3936.55,3105.47,1.2747355989019742,10,6,51.1,0.211,50,0.185,"[""XX"", ""YY""]",True,DEV-L04327,IP-L06413,0.897,0.568,True,0,0,0
ACC-000158,8116.133418522958,1187,US,10026.01,5152.67,1.2353182132582097,10,3,406.4,0.486,30,0.236,"[""IT"", ""NL"", ""DE"", ""IN"", ""AU""]",False,DEV-L01245,IP-L08243,0.837,0.794,True,0,2,2
ACC-000159,1425.063923173955,400,BR,1079.58,396.07,0.7575654556589132,8,5,72.9,0.633,13,0.329,"[""AU"", ""YY"", ""XX""]",True,DEV-L00540,IP-L00814,0.611,0.574,True,2,0,2
ACC-000160,1663.6648607545644,92,MX,2287.89,1408.18,1.375208753841213,7,0,515.3,0.385,21,0.101,"[""NL"", ""CA""]",False,DEV-L01652,IP-L04062,0.873,0.723,True,1,1,2
ACC-000161,4072.156532092098,731,YY,2610.94,2140.6,0.6411683891204479,12,1,86.1,0.18,32,0.228,"[""XX"", ""FR"", ""US"", ""ZZ"", ""SG"", ""ES"", ""MX""]",True,DEV-L00185,IP-L01551,0.852,0.901,True,0,1,1
ACC-000162,4723.539335045014,85,ES,3687.11,2408.0,0.7805822666231467,7,5,33.3,0.347,35,0.195,"[""GB"", ""FR"", ""ZZ""]",True,DEV-L07013,IP-L00761,0.833,0.967,True,0,2,2
ACC-000163,3440.218021219867,439,AU,3338.07,1437.81,0.9703077568297624,6,4,29.5,0.569,48,0.133,"[""MX"", ""US""]",False,DEV-L06163,IP-L07635,0.629,0.908,True,1,0,1
ACC-000164,1601.9529720966075,2500,FR,1154.77,496.98,0.7208529283777755,3,4,122.2,0.57,31,0.255,"[""FR"", ""MX"", ""XX"", ""IN""]",True,DEV-L01536,IP-L06201,0.952,0.887,True,0,0,0
ACC-000165,9689.407839596543,257,ES,7253.46,3662.74,0.7485970200956554,8,5,644.0,0.495,18,0.287,"[""BR"", ""ES"", ""GB""]",False,DEV-L02770,IP-L07399,0.966,0.947,True,0,0,0
ACC-000166,3296.872332340049,277,CA,3732.76,1307.81,1.1322128835670358,4,5,34.3,0.65,21,0.071,"[""US"", ""IT""]",False,DEV-L04710,IP-L00561,0.923,0.904,True,1,3,4
ACC-000167,2051.883710917855,885,XX,1745.42,1091.09,0.8506408109224355,8,3,37.2,0.375,54,0.143,"[""YY""]",True,DEV-L07623,IP-L07187,0.96,0.826,True,1,0,1
ACC-000168,968.2439852389402,761,BR,917.07,809.99,0.9471453282286244,1,5,24.0,0.117,50,0.011,"[""BR"", ""CA""]",False,DEV-L02180,IP-L01960,0.799,0.904,True,2,3,5
ACC-000169,8146.1161939250605,761,CA,15492.15,12117.39,1.9017837716638106,2,6,24.0,0.218,21,0.411,"[""FR"", ""ZZ""]",True,DEV-L07035,IP-L03270,0.551,0.904,True,1,0,1
ACC-000170,4643.596221070688,255,CA,6346.16,3985.11,1.3666478329398808,3,7,24.0,0.372,33,0.052,"[""AU"", ""NL"", ""ES""]",False,DEV-L00288,IP-L05664,0.761,0.853,True,0,1,1
ACC-000171,2878.9387881444495,648,FR,2885.07,2458.91,1.0021279988276366,9,3,24.0,0.148,30,0.074,"[""AU""]",False,DEV-L03060,IP-L01183,0.74,0.937,True,0,0,0
ACC-000172,8074.166939709556,228,IN,6381.55,4124.7,0.7903668397193802,8,1,24.0,0.354,29,0.18,"[""CA"", ""YY"", ""BR"", ""AU""]",True,DEV-L01446,IP-L06679,0.757,0.73,True,3,1,4
ACC-000173,6917.5178898610675,643,ZZ,10587.92,8252.66,1.5305949274806723,9,5,45.6,0.221,29,0.041,"[""SG"", ""US""]",False,DEV-L01903,IP-L07894,0.839,0.453,True,0,1,1
ACC-000174,5348.926991703115,354,FR,3553.88,1459.82,0.6644099924731733,5,2,24.0,0.589,41,0.137,"[""NL"", ""XX""]",True,DEV-L02377,IP-L00847,0.625,0.962,True,3,1,4
ACC-000175,4864.090501663611,865,ES,4197.57,1744.37,0.8629717992695388,1,2,24.0,0.584,47,0.027,"[""IN""]",False,DEV-L06341,IP-L01239,0.714,0.849,True,1,1,2
ACC-000176,3789.0138023931804,996,ES,3800.89,3118.4,1.0031351839172793,4,3,82.0,0.18,51,0.11,"[""IT"", ""US"", ""DE"", ""FR""]",False,DEV-L04791,IP-L02365,0.718,0.526,True,0,2,2
ACC-000177,6723.562988217355,623,NL,6478.57,2841.56,0.9635622405809938,2,5,24.0,0.561,23,0.336,"[""GB"", ""FR"", ""ZZ""]",True,DEV-L05055,IP-L05622,0.663,0.883,True,0,3,3
ACC-000178,1641.9516073513641,186,SG,819.91,518.68,0.49935134314498875,8,3,70.9,0.367,15,0.296,"[""NL"", ""ES""]",False,DEV-L07783,IP-L01949,0.855,0.887,True,0,1,1
ACC-000179,3898.23067919501,89,SG,4198.09,1796.51,1.0769226848035713,4,4,29.6,0.572,22,0.047,"[""BR"", ""FR""]",False,DEV-L07795,IP-L05772,0.846,0.764,True,1,0,1
ACC-000180,2002.5824374458302,129,ES,2962.51,1967.33,1.479344442487887,7,4,24.0,0.336,20,0.376,"[""MX"", ""DE""]",False,DEV-L00124,IP-L01919,0.852,0.963,True,1,0,1
ACC-000181,5787.739298770934,152,IN,6613.49,3794.16,1.142672463380002,8,6,24.0,0.426,45,0.171,"[""GB"", ""NL"", ""AU""]",False,DEV-L00530,IP-L07849,0.788,0.867,True,1,1,2
ACC-000182,8233.418852095472,2500,BR,12059.31,9534.0,1.464678400473107,7,5,55.3,0.209,29,0.057,"[""XX""]",True,DEV-L04756,IP-L01801,0.9,0.917,True,0,1,1
ACC-000183,5037.021204864111,779,ES,4876.99,3715.26,0.9682285541644278,8,5,24.0,0.238,38,0.297,"[""ZZ"", ""FR""]",True,DEV-L05461,IP-L05302,0.798,0.866,True,1,0,1
ACC-000184,4260.332885785906,505,FR,5956.4,2630.16,1.3981075910657312,5,6,119.1,0.558,25,0.039,"[""NL"", ""SG"", ""DE"", ""MX""]",False,DEV-L06189,IP-L01142,0.687,0.71,True,1,2,3
ACC-000185,1975.410528172764,232,XX,1157.28,702.76,0.5858450716453076,8,6,76.3,0.393,47,0.118,"[""MX""]",False,DEV-L07614,IP-L04840,0.768,0.799,True,2,1,3
ACC-000186,5992.871908447012,1030,MX,11370.55,10101.69,1.8973455363995566,6,2,111.9,0.112,51,0.238,"[""XX"", ""US"", ""DE"", ""CA"", ""AU""]",True,DEV-L00762,IP-L06905,0.926,0.829,True,0,2,2
ACC-000187,8111.6191637524225,332,BR,14534.11,8919.79,1.7917645083394516,6,4,69.4,0.386,23,0.278,"[""ZZ"", ""GB""]",True,DEV-L03957,IP-L00557,0.775,0.636,True,0,2,2
ACC-000188,4556.848499186927,567,MX,6119.33,3446.01,1.3428854995798303,9,4,24.0,0.437,36,0.048,"[""GB"", ""AU""]",False,DEV-L00839,IP-L08194,0.922,0.904,True,0,1,1
ACC-000189,3420.1356059487603,734,XX,4234.5,1381.89,1.2381095577538328,7,1,24.0,0.674,40,0.178,"[""NL"", ""SG""]",False,DEV-L08348,IP-L06998,0.879,0.888,True,0,3,3
ACC-000190,2808.4109631570086,611,NL,1236.12,799.9,0.44014800970808426,7,2,24.0,0.353,32,0.418,"[""IN"", ""YY""]",True,DEV-L00510,IP-L01137,0.961,0.884,True,2,0,2
ACC-000191,9931.149950195791,431,XX,6544.45,5671.31,0.6589825779662323,6,6,24.0,0.133,21,0.251,"[""IT"", ""NL"", ""BR"", ""CA"", ""ZZ""]",True,DEV-L04666,IP-L08906,0.78,0.931,True,2,1,3
ACC-000192,14946.102646877,146,NL,17205.73,14523.44,1.1511853551135478,6,3,32.1,0.156,40,0.021,"[""FR"", ""MX"", ""GB""]",False,DEV-L06446,IP-L02654,0.766,0.958,True,3,1,4
ACC-000193,4726.173315123509,428,CA,3485.07,2531.57,0.7373983295427399,3,5,24.0,0.274,39,0.066,"[""NL"", ""GB"", ""XX""]",True,DEV-L02160,IP-L05740,0.627,0.907,True,2,0,2
ACC-000194,4700.652582825936,1195,ZZ,6490.58,3269.15,1.3807831962350674,5,5,24.0,0.496,42,0.226,"[""AU""]",False,DEV-L02063,IP-L01977,0.711,0.874,True,1,1,2
ACC-000195,5564.613009741762,857,XX,5183.98,3850.37,0.9315967074891616,4,4,24.0,0.257,37,0.27,"[""XX"", ""GB"", ""AU""]",True,DEV-L02667,IP-L04919,0.324,0.872,True,1,1,2
ACC-000196,8221.118515019012,554,YY,6474.25,4094.26,0.7875144412839131,9,1,174.8,0.368,26,0.19,"[""YY"", ""AU""]",True,DEV-L07642,IP-L08798,0.386,0.81,True,1,1,2
ACC-000197,8169.554377489497,911,IT,8543.63,5403.25,1.0457893924986554,13,7,50.1,0.368,47,0.138,"[""IN"", ""ES"", ""DE""]",False,DEV-L00883,IP-L04798,0.789,0.829,True,3,2,5
ACC-000198,10989.634333866481,121,IN,5456.04,4318.97,0.49647134231169954,5,5,35.9,0.208,26,0.059,"[""BR"", ""MX"", ""YY"", ""NL"", ""IT""]",True,DEV-L05718,IP-L02068,0.877,0.731,False,1,1,2
ACC-000199,5484.370909070101,343,FR,2857.49,1263.7,0.5210241682277633,9,3,299.5,0.558,37,0.363,"[""NL"", ""IN"", ""IT"", ""GB"", ""BR"", ""ES"", ""AU""]",False,DEV-L08120,IP-L07820,0.688,0.974,True,1,1,2
ACC-000200,18724.76825152005,387,IN,15986.97,10364.47,0.8537872057774445,6,4,24.0,0.352,43,0.491,"[""ES"", ""DE""]",False,DEV-L05715,IP-L08269,0.716,0.98,True,1,0,1
ACC-000201,7233.494582106627,138,SG,6186.83,4090.06,0.8553034021996746,4,4,123.5,0.339,27,0.074,"[""US"", ""ES""]",False,DEV-L08473,IP-L04861,0.638,0.762,True,0,0,0
ACC-000202,4662.428364682275,675,SG,4161.53,3559.68,0.89256671646154,7,4,125.4,0.145,37,0.334,"[""FR"", ""CA""]",False,DEV-L02776,IP-L01596,0.933,0.747,True,1,1,2
ACC-000203,10392.991107113206,798,ES,9370.53,2946.89,0.9016203896534383,6,2,24.1,0.686,35,0.321,"[""IT"", ""CA"", ""BR""]",False,DEV-L03312,IP-L06156,0.82,0.893,True,1,0,1
ACC-000204,22233.672931661265,475,YY,7085.69,4161.42,0.3186919920624772,7,3,247.2,0.413,39,0.036,"[""YY"", ""NL"", ""MX""]",True,DEV-L07919,IP-L06744,0.839,0.778,True,0,2,2
ACC-000205,3410.166884059286,493,DE,3778.77,1730.39,1.108089023746994,7,2,258.2,0.542,20,0.259,"[""MX"", ""NL"", ""AU""]",False,DEV-L02072,IP-L05624,0.841,0.759,True,3,0,3
ACC-000206,4096.27348483514,222,IN,6788.45,5445.24,1.6572265711414542,4,4,24.0,0.198,28,0.081,"[""IT"", ""ES""]",False,DEV-L08176,IP-L00761,0.816,0.656,True,1,2,3
ACC-000207,5702.373760589682,224,IT,4043.36,1945.66,0.709065341235347,3,6,24.0,0.519,46,0.301,"[""BR""]",False,DEV-L01669,IP-L07128,0.932,0.784,True,0,0,0
ACC-000208,3135.412705285097,103,ZZ,3378.11,1580.59,1.0774039998535894,7,5,24.0,0.532,26,0.208,"[""ES"", ""AU""]",False,DEV-L06634,IP-L01931,0.798,0.978,True,1,0,1
ACC-000209,8901.486926702288,335,SG,14060.59,9922.92,1.5795771803063938,10,8,53.8,0.294,30,0.061,"[""DE"", ""IN"", ""IT""]",False,DEV-L01126,IP-L06021,0.772,0.884,True,1,0,1
ACC-000210,3911.639570883105,222,XX,3106.98,1460.46,0.7942911843337209,1,5,24.0,0.53,36,0.091,"[""CA"", ""XX"", ""FR""]",True,DEV-L07039,IP-L05373,0.898,0.921,True,0,0,0
ACC-000211,3705.146756355394,180,GB,1792.06,970.65,0.4836668672241311,7,1,49.8,0.458,27,0.183,"[""FR""]",False,DEV-L07904,IP-L02283,0.924,0.915,True,4,1,5
ACC-000212,6824.901473743263,426,FR,11149.61,3563.99,1.6336663931812432,5,8,211.4,0.68,47,0.427,"[""FR"", ""CA""]",False,DEV-L07867,IP-L05944,0.925,0.94,True,0,0,0
ACC-000213,14032.265631411548,278,SG,9481.79,4872.45,0.6757137533085961,6,7,28.3,0.486,37,0.286,"[""IT"", ""CA"", ""ES"", ""YY"", ""DE""]",True,DEV-L03093,IP-L08534,0.678,0.872,True,1,1,2
ACC-000214,2503.8386922153845,98,BR,2333.68,1684.78,0.9320400793238075,4,4,35.7,0.278,49,0.112,"[""IN"", ""BR""]",False,DEV-L06227,IP-L03535,0.553,0.862,True,3,1,4
ACC-000215,2407.425473979149,231,ES,1580.37,997.85,0.656458071176536,7,7,73.6,0.369,42,0.169,"[""DE"", ""IT""]",False,DEV-L02913,IP-L02340,0.57,0.655,True,0,2,2
ACC-000216,5184.9749888706365,353,GB,3494.35,1346.27,0.6739382000519333,7,2,30.5,0.615,46,0.299,"[""BR"", ""IT""]",False,DEV-L05289,IP-L00597,0.748,0.718,True,4,0,4
ACC-000217,2034.847028350806,134,ZZ,1459.83,1156.42,0.7174174080555644,1,1,187.4,0.208,35,0.175,"[""NL"", ""SG""]",False,DEV-L07145,IP-L02902,0.695,0.906,True,0,2,2
ACC-000218,3374.698380151173,573,AU,4116.47,2062.11,1.2198029268923198,4,5,24.0,0.499,34,0.497,"[""BR"", ""ES"", ""SG""]",False,DEV-L07694,IP-L04830,0.653,0.917,True,0,0,0
ACC-000219,4491.3143736808315,435,IN,6186.65,5115.11,1.377470147645674,5,6,39.8,0.173,43,0.211,"[""DE"", ""ZZ""]",True,DEV-L02160,IP-L05878,0.679,0.817,True,2,0,2
ACC-000220,8838.529296123057,168,ZZ,13145.7,10586.76,1.487317204979198,6,3,24.0,0.195,39,0.14,"[""US"", ""FR"", ""CA""]",False,DEV-L02922,IP-L06486,0.718,0.848,True,2,4,6
ACC-000221,2219.284474842703,879,IN,2636.36,1022.17,1.1879312221301404,9,4,102.6,0.612,18,0.043,"[""XX"", ""SG"", ""IN"", ""BR"", ""ES"", ""YY"", ""AU""]",True,DEV-L03804,IP-L04878,0.63,0.838,True,0,1,1
ACC-000222,4261.2223841968425,1615,YY,2932.74,2480.36,0.6882382814536733,5,6,58.8,0.154,37,0.055,"[""XX"", ""AU""]",True,DEV-L08093,IP-L03932,0.63,0.819,True,1,0,1
ACC-000223,3196.430649859176,375,DE,2402.74,830.87,0.7516944084296764,6,3,24.0,0.654,18,0.13,"[""MX"", ""AU"", ""CA""]",False,DEV-L05608,IP-L06635,0.872,0.812,True,0,2,2
ACC-000224,2843.577688901711,326,IN,2509.98,1376.69,0.8826832494729734,4,10,24.0,0.452,40,0.166,"[""IT"", ""NL"", ""IN"", ""DE"", ""US"", ""ZZ""]",True,DEV-L06101,IP-L05531,0.907,0.73,True,2,1,3
ACC-000225,5458.56013730377,293,FR,8969.48,3597.4,1.6431944687257496,8,3,68.9,0.599,26,0.281,"[""US"", ""GB"", ""XX""]",True,DEV-L06344,IP-L08408,0.773,0.849,True,0,2,2
ACC-000226,6506.28255585043,238,CA,8013.58,2972.34,1.2316679427225623,4,2,395.0,0.629,22,0.217,"[""GB"", ""IT"", ""MX""]",False,DEV-L01609,IP-L02939,0.8,0.98,True,0,1,1
ACC-000227,4556.420186569868,158,MX,4663.33,1717.21,1.0234645908679323,6,1,24.0,0.632,24,0.061,"[""SG"", ""DE""]",False,DEV-L06578,IP-L07851,0.817,0.911,True,1,2,3
ACC-000228,6235.427042726118,452,FR,7721.26,2318.0,1.238289563876588,4,3,114.3,0.7,23,0.581,"[""BR"", ""ES"", ""NL"", ""FR"", ""CA""]",False,DEV-L07540,IP-L07074,0.873,0.883,True,2,0,2
ACC-000229,2537.6373731523067,188,IN,1490.72,1155.47,0.5874424465354887,2,6,103.1,0.225,27,0.275,"[""ES"", ""DE"", ""IT""]",False,DEV-L04786,IP-L05695,0.533,0.922,True,1,0,1
ACC-000230,6599.411467466643,30,IT,17248.71,7884.91,2.6136732312375295,7,6,24.0,0.543,40,0.106,"[""YY"", ""AU"", ""CA""]",True,DEV-L06998,IP-L02366,0.85,0.697,True,0,0,0
ACC-000231,7060.8158974395665,2500,MX,5108.48,1560.77,0.7234976680924707,6,2,24.0,0.694,41,0.47,"[""DE"", ""FR""]",False,DEV-L06764,IP-L08976,0.816,0.805,True,3,0,3
ACC-000232,7207.362749044456,2202,XX,6058.87,2625.22,0.8406497920054573,5,1,33.6,0.567,35,0.041,"[""MX"", ""BR"", ""IN""]",False,DEV-L01614,IP-L04555,0.541,0.638,True,0,0,0
ACC-000233,1391.3362752909784,451,YY,919.94,307.16,0.6611905716369257,5,7,24.0,0.666,29,0.01,"[""GB"", ""MX""]",False,DEV-L07288,IP-L06862,0.527,0.909,True,2,1,3
ACC-000234,7518.434327561853,109,MX,4570.01,1495.18,0.6078409742106912,3,7,32.3,0.673,35,0.22,"[""NL"", ""DE"", ""US"", ""ZZ""]",True,DEV-L06639,IP-L00496,0.921,0.824,True,2,1,3
ACC-000235,6499.25030466938,2500,ZZ,5106.68,3966.25,0.7857331626608443,4,3,407.2,0.223,20,0.233,"[""IT"", ""MX""]",False,DEV-L05733,IP-L08055,0.844,0.848,True,0,0,0
ACC-000236,10135.690655004424,678,MX,11816.67,3637.31,1.1658475338547143,2,6,48.9,0.692,40,0.152,"[""GB""]",False,DEV-L05688,IP-L04364,0.878,0.644,True,2,3,5
ACC-000237,2463.1522759532986,279,IN,2584.52,2116.41,1.0492714797918916,3,2,116.4,0.181,41,0.259,"[""CA"", ""IN"", ""SG""]",False,DEV-L01477,IP-L04960,0.685,0.726,True,0,2,2
ACC-000238,5981.798267149669,1831,IT,3758.6,1583.25,0.6283392739369094,6,7,69.3,0.579,49,0.11,"[""BR"", ""ES""]",False,DEV-L06194,IP-L07570,0.76,0.547,True,1,0,1
ACC-000239,3930.8281627887613,149,GB,2117.01,1844.99,0.538565963715366,6,6,24.0,0.128,51,0.188,"[""GB""]",False,DEV-L07235,IP-L00595,0.837,0.862,True,1,3,4
ACC-000240,1737.9641104695397,50,FR,913.55,689.28,0.5256446526311322,7,8,194.1,0.245,24,0.238,"[""BR"", ""CA"", ""GB"", ""US"", ""ZZ""]",True,DEV-L00730,IP-L00056,0.617,0.9,True,1,0,1
ACC-000241,5190.620279537552,209,CA,7755.73,3467.66,1.4941817710157155,8,5,24.0,0.553,42,0.457,"[""FR"", ""AU""]",False,DEV-L05879,IP-L01701,0.817,0.657,True,0,0,0
ACC-000242,1618.1627405491977,828,ZZ,2720.17,1293.66,1.6810250883083888,4,5,24.0,0.524,24,0.136,"[""BR"", ""GB""]",False,DEV-L08303,IP-L00947,0.922,0.923,True,0,3,3
ACC-000243,4182.114161039032,2500,IT,4348.88,2016.41,1.0398752743374982,8,4,52.3,0.536,46,0.034,"[""ES"", ""DE"", ""YY"", ""BR"", ""MX""]",True,DEV-L00757,IP-L05651,0.586,0.421,True,1,1,2
ACC-000244,4469.099876942936,197,YY,4838.11,2089.9,1.0825689893740245,4,6,24.0,0.568,40,0.242,"[""CA"", ""IN"", ""ES""]",False,DEV-L03535,IP-L02293,0.662,0.638,True,0,1,1
